date,险峻海峡,埃里克·克莱普顿,迷星,尼尔·杨,绿洲,王俪婷,披头士,石玫瑰,青少年粉丝俱乐部,落日飞车,事后烟,夏盐
2024-05-15,1,1,21,1,15,7,1,6,1,0,7,6
2024-05-16,7,1,26,27,1,26,2,0,31,10,25,29
2024-05-17,33,28,19,2,1,0,1,6,12,0,31,0
2024-05-18,7,1,2,1,1,16,4,0,33,32,1,31
2024-05-19,1,30,0,5,2,13,2,4,10,21,4,21
2024-05-20,1,32,0,1,1,11,4,1,2,0,0,23
2024-05-21,33,21,1,1,30,29,1,1,30,23,5,0
2024-05-22,1,1,21,1,5,21,1,1,14,1,1,6
2024-05-23,10,0,0,1,4,0,2,18,3,31,1,0
2024-05-24,1,2,2,1,1,0,3,22,28,4,0,0
2024-05-25,1,7,29,20,26,3,6,0,21,1,3,0
2024-05-26,10,1,21,1,4,25,1,1,0,0,0,14
2024-05-27,1,15,13,1,3,5,4,4,0,7,27,11
2024-05-28,1,2,8,5,3,20,3,31,2,1,1,26
2024-05-29,33,30,26,1,5,8,37,14,7,14,4,24
2024-05-30,4,1,0,1,30,33,1,1,0,29,14,0
2024-05-31,3,2,17,13,44,25,2,0,4,4,75,22
2024-06-01,25,1,1,29,1,18,2,31,5,0,1,23
2024-06-02,15,27,0,18,2,8,1,34,12,3,17,18
2024-06-03,10,17,5,4,1,2,33,3,7,15,4,27
2024-06-04,17,1,29,1,2,30,1,26,16,3,7,13
2024-06-05,31,24,0,31,32,0,2,1,0,17,1,0
2024-06-06,5,15,9,2,1,1,4,1,0,4,4,0
2024-06-07,5,31,0,17,1,5,5,1,2,31,1,23
2024-06-08,1,34,28,30,32,0,1,14,2,2,29,5
2024-06-09,35,11,28,3,1,7,2,29,4,31,3,6
2024-06-10,3,11,5,14,1,31,3,0,6,29,1,12
2024-06-11,30,26,10,29,1,0,5,3,31,22,19,1
2024-06-12,10,0,13,2,4,25,2,8,28,0,1,27
2024-06-13,22,29,23,1,5,0,4,6,9,0,1,29
2024-06-14,29,23,3,1,3,0,2,1,1,0,1,0
2024-06-15,1,28,3,34,3,26,1,1,1,31,17,0
2024-06-16,12,2,23,1,2,1,2,8,7,1,6,9
2024-06-17,16,0,16,1,5,21,1,11,0,27,32,0
2024-06-18,1,3,23,1,5,23,33,15,0,0,1,0
2024-06-19,25,1,26,19,2,1,1,5,5,18,49,5
2024-06-20,7,1,3,1,1,0,2,1,1,0,5,14
2024-06-21,63,1,2,25,1,2,1,1,0,0,12,0
2024-06-22,0,3,1,1,34,31,1,0,33,1,0,0
2024-06-23,0,7,34,0,1,3,4,5,6,35,12,22
2024-06-24,19,19,21,19,24,33,3,1,7,1,21,6
2024-06-25,6,22,3,3,15,0,1,9,7,22,16,0
2024-06-26,1,0,2,0,1,22,1,1,18,3,33,0
2024-06-27,4,16,29,0,4,2,1,1,7,37,0,21
2024-06-28,1,1,0,1,1,12,2,0,33,6,3,0
2024-06-29,36,30,28,0,1,8,5,1,35,18,1,0
2024-06-30,0,1,0,4,0,0,1,1,15,1,0,0
2024-07-01,2,1,0,3,26,29,3,1,30,13,20,0
2024-07-02,2,1,1,1,2,19,2,22,0,18,34,3
2024-07-03,31,6,0,0,2,2,1,0,3,2,2,5
2024-07-04,8,1,23,1,1,4,1,31,5,1,1,0
2024-07-05,0,1,3,6,1,0,1,27,26,1,1,35
2024-07-06,0,1,6,2,1,27,2,1,1,1,0,1
2024-07-07,29,1,4,4,2,0,2,2,0,3,0,1
2024-07-08,5,26,15,19,2,0,6,1,2,1,0,0
2024-07-09,0,4,19,32,7,13,34,15,32,1,16,0
2024-07-10,24,0,25,27,10,0,40,10,3,1,0,0
2024-07-11,5,25,1,1,1,8,7,0,32,12,5,13
2024-07-12,28,36,13,34,2,0,2,19,11,9,3,1
2024-07-13,14,1,1,0,2,11,4,37,29,0,28,28
2024-07-14,22,3,11,12,1,0,2,0,23,6,1,5
2024-07-15,25,17,30,0,1,0,27,28,25,1,8,0
2024-07-16,35,0,1,37,24,22,1,1,7,9,0,29
2024-07-17,0,0,26,12,1,4,13,0,8,1,2,0
2024-07-18,0,11,17,1,1,0,2,2,6,5,31,9
2024-07-19,31,0,25,34,1,34,10,31,23,0,0,0
2024-07-20,4,2,21,24,1,10,11,25,0,0,1,25
2024-07-21,0,0,13,2,2,1,2,12,1,34,1,1
2024-07-22,27,1,1,3,1,30,6,5,3,0,13,11
2024-07-23,20,4,0,1,1,4,2,4,26,1,2,0
2024-07-24,25,2,20,30,23,35,3,1,3,25,33,0
2024-07-25,0,1,2,32,7,3,1,0,35,2,1,22
2024-07-26,10,5,1,32,3,27,2,26,3,1,1,33
2024-07-27,5,5,32,4,0,23,1,33,23,29,12,29
2024-07-28,0,33,5,1,1,0,5,33,24,29,32,8
2024-07-29,14,1,7,34,2,14,1,33,6,0,2,18
2024-07-30,32,8,0,8,2,0,1,4,8,1,2,13
2024-07-31,5,32,21,1,3,5,1,0,0,8,33,15
2024-08-01,1,1,1,1,1,0,2,9,0,25,20,0
2024-08-02,5,0,15,25,15,24,4,9,7,12,1,0
2024-08-03,2,1,18,25,1,2,2,5,2,11,2,1
2024-08-04,1,1,31,9,1,0,1,23,1,0,0,16
2024-08-05,2,6,6,8,2,31,3,0,2,1,29,1
2024-08-06,8,1,13,1,1,33,4,25,32,30,1,10
2024-08-07,1,18,1,17,32,0,5,18,13,1,0,4
2024-08-08,31,1,0,4,29,1,1,4,24,1,12,3
2024-08-09,6,1,0,7,1,16,3,1,28,0,1,26
2024-08-10,1,4,0,1,1,1,4,13,13,7,0,35
2024-08-11,33,23,23,0,1,28,1,4,11,23,0,0
2024-08-12,9,26,30,13,1,2,2,24,1,20,1,1
2024-08-13,2,19,1,1,2,29,2,3,19,0,0,1
2024-08-14,0,1,4,12,2,0,1,2,0,0,8,25
2024-08-15,29,5,2,1,3,20,1,1,32,1,1,0
2024-08-16,23,8,1,1,1,30,2,2,34,3,1,3
2024-08-17,1,6,0,14,2,0,3,31,0,30,28,27
2024-08-18,1,1,0,32,4,9,2,1,2,29,21,1
2024-08-19,29,4,1,3,1,0,4,29,2,0,17,21
2024-08-20,0,0,26,2,2,2,5,0,2,27,7,3
2024-08-21,1,1,0,10,2,30,4,11,10,1,41,2
2024-08-22,21,27,34,4,2,20,2,1,19,14,26,0
2024-08-23,2,0,15,9,3,23,3,18,29,21,1,0
2024-08-24,8,0,0,0,1,0,1,4,0,1,0,33
2024-08-25,1,18,1,1,1,18,1,28,0,0,0,7
2024-08-26,1,1,2,3,2,14,2,25,8,0,3,3
2024-08-27,1,1,26,1,14,12,2,0,0,0,9,1
2024-08-28,3,1,32,5,28,8,1,6,12,0,26,22
2024-08-29,0,4,8,4,11,1,31,1,9,26,30,7
2024-08-30,19,28,25,5,28,1,1,1,26,13,2,0
2024-08-31,18,1,29,24,10,23,4,0,9,1,6,5
2024-09-01,0,1,18,27,5,1,1,9,2,31,9,2
2024-09-02,4,4,16,1,8,7,3,19,5,0,17,34
2024-09-03,3,0,6,33,1,1,33,2,32,3,6,0
2024-09-04,31,5,2,2,3,32,3,6,0,0,0,25
2024-09-05,22,35,2,1,2,8,1,14,0,0,0,1
2024-09-06,0,1,0,0,2,9,1,1,0,17,31,2
2024-09-07,30,1,22,2,9,25,3,2,2,8,6,2
2024-09-08,32,1,0,51,6,9,1,27,0,0,26,23
2024-09-09,5,11,8,9,1,1,3,10,23,4,24,0
2024-09-10,13,0,0,37,2,28,28,0,3,7,22,27
2024-09-11,1,1,20,30,4,29,3,27,26,35,0,8
2024-09-12,16,1,1,7,3,1,2,26,22,1,2,0
2024-09-13,33,0,1,1,2,26,2,34,19,0,1,1
2024-09-14,2,0,33,29,25,23,4,28,2,0,34,33
2024-09-15,1,29,0,2,2,1,1,9,24,2,30,4
2024-09-16,1,22,25,0,5,6,4,0,17,0,2,0
2024-09-17,1,17,9,29,4,0,1,4,11,7,28,0
2024-09-18,16,4,0,1,1,0,2,1,0,1,0,5
2024-09-19,1,2,12,27,1,13,1,0,5,1,25,0
2024-09-20,1,1,15,33,3,3,3,1,26,26,0,1
2024-09-21,26,1,1,1,3,17,1,1,5,54,0,1
2024-09-22,1,1,2,2,6,0,1,1,3,23,5,24
2024-09-23,1,1,27,7,2,0,4,7,7,8,3,34
2024-09-24,7,24,5,35,31,0,34,9,0,0,24,5
2024-09-25,3,12,13,11,1,4,3,19,25,7,2,0
2024-09-26,3,27,0,29,1,0,7,25,0,0,1,4
2024-09-27,4,2,9,0,1,12,3,27,3,33,27,31
2024-09-28,0,2,0,1,31,29,2,0,24,30,3,1
2024-09-29,7,1,3,8,2,1,1,7,0,21,0,0
2024-09-30,0,65,0,30,1,3,1,2,0,2,6,0
2024-10-01,1,1,3,0,27,0,3,0,8,26,1,1
2024-10-02,12,2,0,1,2,21,1,25,2,1,33,0
2024-10-03,1,26,1,1,1,26,2,24,25,0,20,1
2024-10-04,8,1,0,11,31,0,1,19,30,5,20,28
2024-10-05,11,22,2,2,2,3,1,17,0,0,0,2
2024-10-06,30,3,52,20,2,1,2,7,0,1,3,24
2024-10-07,2,0,10,24,1,25,3,26,4,0,0,5
2024-10-08,19,8,32,2,2,1,2,2,8,10,31,1
2024-10-09,1,2,0,3,1,38,2,1,2,0,14,31
2024-10-10,3,1,1,1,5,1,7,1,28,7,7,0
2024-10-11,9,1,2,22,1,25,1,14,0,15,3,3
2024-10-12,1,0,0,19,2,14,1,9,0,4,12,9
2024-10-13,19,0,5,39,5,11,2,0,10,20,2,4
2024-10-14,8,11,2,20,3,0,2,5,35,16,1,32
2024-10-15,11,33,13,10,1,9,3,19,11,0,1,25
2024-10-16,28,26,5,1,1,18,4,2,22,24,1,0
2024-10-17,22,6,13,18,32,30,12,1,32,1,1,25
2024-10-18,29,15,2,25,2,1,4,24,32,33,3,25
2024-10-19,1,3,33,0,2,3,3,5,21,0,1,33
2024-10-20,6,2,0,1,14,6,5,1,8,14,32,28
2024-10-21,1,1,7,28,5,6,1,7,4,1,21,4
2024-10-22,1,2,26,8,2,2,1,25,8,5,24,0
2024-10-23,11,1,45,30,45,30,32,36,14,7,34,33
2024-10-24,1,1,0,1,1,1,1,18,1,1,4,22
2024-10-25,3,1,4,20,1,10,22,9,1,1,0,19
2024-10-26,0,0,0,2,1,0,31,0,0,18,26,0
